Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"K Al Harthy, A Agarwal","DeFi Cybersecurity Technical and Nontechnical Risks",2024,"Decentralized Finance: The Impact of Blockchain …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-49515-1_8","https://scholar.google.com/scholar?cites=13265858076793198564&as_sdt=2005&sciodt=2007&hl=en",75,"2024-08-08 14:07:04","","10.1007/978-3-031-49515-1_8","","",,,,,1,1.00,1,2,1,"… Decentralized finance (DeFi) is a financial application built on the public ledger of … permissionless financial services without relying on a third party. DeFi represents an open financial …","","https://scholar.google.com/scholar?q=related:5FcBpKLLGbgJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"X Liao, Q Li, S Chan, J Chu, Y Zhang","Interconnections and contagion among cryptocurrencies, DeFi, NFT and traditional financial assets: Some new evidence from tail risk driven network",2024,"Physica A: Statistical Mechanics and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378437124004011","https://scholar.google.com/scholar?cites=3628202377359181667&as_sdt=2005&sciodt=2007&hl=en",76,"2024-08-08 14:07:04","","","","",,,,,1,1.00,0,5,1,"… -fungible tokens (NFTs) and decentralized finance (DeFi), which are prominent constituents … , while DeFi is a decentralized agreement used to establish an open financial system which …","","https://scholar.google.com/scholar?q=related:Y8e409b2WTIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"Y Xue, D Fan, S Su, J Fu, N Hu…","A Review on the Security of the Ethereum-Based DeFi Ecosystem.",2024,"… -Computer Modeling in …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=15261492&AN=174700481&h=qNB%2FiL6fEa6ZTlebZtShBPG7G9%2Br5AkYH2WMoMYSnlZr2aBEKfyaqeuaU%2FHM76V2rDOdxBl2LDfq69fXNpvfVQ%3D%3D&crl=c","https://scholar.google.com/scholar?cites=4379440005113460787&as_sdt=2005&sciodt=2007&hl=en",78,"2024-08-08 14:07:04","","","","",,,,,1,1.00,0,6,1,"… Decentralized finance (DeFi) refers to a series of financial projects based on the blockchain … In conclusion, while the promise of DeFi is immense, its decentralized nature brings about …","https://cdn.techscience.cn/files/CMES/2024/TSP_CMES-139-1/TSP_CMES_31488/TSP_CMES_31488.pdf","https://scholar.google.com/scholar?q=related:MzjsO3vlxjwJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"C Bertucci, L Bertucci, M Gontier Delaunay…","Agents' Behavior and Interest Rate Model Optimization in DeFi Lending",2024,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4807454","https://scholar.google.com/scholar?cites=12455425522133586527&as_sdt=2005&sciodt=2007&hl=en",84,"2024-08-08 14:07:04","","","","",,,,,1,1.00,0,4,1,"… Decentralized Finance (DeFi) represents a groundbreaking application of blockchain … financial transactions independent of central financial intermediaries. Key activities within DeFi …","","https://scholar.google.com/scholar?q=related:X1IbTYWP2qwJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"S Gunay, S Muhammed, D Kirimhan…","Extreme return connectedness between DeFi tokens and traditional financial markets: an entrepreneurial perspective",2024,"Decentralized Finance …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-49515-1_3","https://scholar.google.com/scholar?cites=15250866285258452415&as_sdt=2005&sciodt=2007&hl=en",88,"2024-08-08 14:07:04","","10.1007/978-3-031-49515-1_3","","",,,,,1,1.00,0,4,1,"… finance (TradFi) and DeFi and present evidence from four different industries, including banking, financial … net spillovers from traditional finance sectors to the DeFi index. The spillovers …","https://www.researchgate.net/profile/Shahnawaz-Muhammed/publication/378257018_Extreme_Return_Connectedness_Between_DeFi_Tokens_and_Traditional_Financial_Markets_An_Entrepreneurial_Perspective/links/66681b55a54c5f0b945daa23/Extreme-Return-Connectedness-Between-DeFi-Tokens-and-Traditional-Financial-Markets-An-Entrepreneurial-Perspective.pdf","https://scholar.google.com/scholar?q=related:v63PeRX2pdMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"Y Luo, Y Feng, J Xu, P Tasca","Piercing the Veil of TVL: DeFi Reappraised",2024,"arXiv preprint arXiv:2404.11745","arxiv.org","https://arxiv.org/abs/2404.11745","https://scholar.google.com/scholar?cites=13698568015844553725&as_sdt=2005&sciodt=2007&hl=en",93,"2024-08-08 14:07:04","","","","",,,,,1,1.00,0,4,1,"… of protocols and the broader ecosystem in decentralized finance (DeFi). However, the … individual DeFi protocol and DeFi systems. The formalization of TVL indicates that decentralized …","https://arxiv.org/pdf/2404.11745","https://scholar.google.com/scholar?q=related:_TPxQwgXG74J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"C Zeiß, L Straub, V Hahn, K Lang, M Schaschek…","Designing for Banking Resilience: A DeFi E-Learning Solution",2024,"… Conference on Design …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-61175-9_22","https://scholar.google.com/scholar?cites=1250193744568403356&as_sdt=2005&sciodt=2007&hl=en",106,"2024-08-08 14:07:04","","10.1007/978-3-031-61175-9_22","","",,,,,1,1.00,0,6,1,"… As a result of the global economic and financial crisis, the emergence of blockchain and decentralized finance (DeFi) led to a profound change in the financial sector [11, 19]. …","https://www.alexandria.unisg.ch/bitstreams/d76c9af5-2ca7-49e6-a2ba-c1ddc5cac381/download#page=334","https://scholar.google.com/scholar?q=related:nEVqPZaUWREJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"D Xiang, Y Lin, L Nie, Y Zheng, Z Xu, Z Ding…","An empirical study of attack-related events in DeFi projects development",2024,"Empirical Software …","Springer","https://link.springer.com/article/10.1007/s10664-024-10447-7","https://scholar.google.com/scholar?cites=5412190627632172992&as_sdt=2005&sciodt=2007&hl=en",110,"2024-08-08 14:07:04","","10.1007/s10664-024-10447-7","","",,,,,1,1.00,0,7,1,"… of Web 3.0 is decentralized finance (DeFi), which offers a wide range of financial products and … DeFi stands out from traditional finance in its lack of central management institutions, …","","https://scholar.google.com/scholar?q=related:wM-2aLP2G0sJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"D Sun, W Ma, L Nie, Y Liu","SoK: Comprehensive Analysis of Rug Pull Causes, Datasets, and Detection Tools in DeFi",2024,"arXiv preprint arXiv:2403.16082","arxiv.org","https://arxiv.org/abs/2403.16082","https://scholar.google.com/scholar?cites=14940147497968735365&as_sdt=2005&sciodt=2007&hl=en",113,"2024-08-08 14:07:04","","","","",,,,,1,1.00,0,4,1,"… Abstract—Rug pulls pose a grave threat to the cryptocurrency ecosystem, leading to substantial financial loss and undermining trust in decentralized finance (DeFi) projects. With the …","https://arxiv.org/pdf/2403.16082","https://scholar.google.com/scholar?q=related:hRRePP4QVs8J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"K Patel","Crypto Coins and Ethereum: Pioneering Decentralized Finance",2024,"Decentralizing the Online Experience With Web3 …","igi-global.com","https://www.igi-global.com/chapter/crypto-coins-and-ethereum/342261","https://scholar.google.com/scholar?cites=13227082754255734895&as_sdt=2005&sciodt=2007&hl=en",124,"2024-08-08 14:07:04","","","","",,,,,1,1.00,1,1,1,"… Democratizing Finance: Ethereum’s platform has been instrumental in the birth and growth of the decentralized finance (DeFi) sector. DeFi projects on Ethereum aim to recreate …","","https://scholar.google.com/scholar?q=related:b8gbVq8JkLcJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"R Belguith, YS Manzli, A Bejaoui, A Jeribi","Can gold-backed cryptocurrencies have dynamic hedging and safe-haven abilities against DeFi and NFT assets?",2024,"Digital Business","Elsevier","https://www.sciencedirect.com/science/article/pii/S266695442400005X","https://scholar.google.com/scholar?cites=17527735606477548640&as_sdt=2005&sciodt=2007&hl=en",144,"2024-08-08 14:07:04","HTML","","","",,,,,1,1.00,0,4,1,"… have increasingly attracted investors in financial markets. In this respect, Decentralized Finance (DeFi) is a new system in which financial assets and services are accessible on a public …","https://www.sciencedirect.com/science/article/pii/S266695442400005X","https://scholar.google.com/scholar?q=related:YGwPDasGP_MJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"X Wu, W Deng, Y Quan, L Zhang","Trust Dynamics and Market Behavior in Cryptocurrency: A Comparative Study of Centralized and Decentralized Exchanges",2024,"arXiv preprint arXiv:2404.17227","arxiv.org","https://arxiv.org/abs/2404.17227","https://scholar.google.com/scholar?cites=5080030697428355610&as_sdt=2005&sciodt=2007&hl=en",167,"2024-08-08 14:07:04","","","","",,,,,1,1.00,0,4,1,"… in centralized (CEXs) and decentralized exchanges (DEXs). We … between centralized and decentralized platforms. Despite … , behavioral finance, and Decentralized Finance (DeFi). It …","https://arxiv.org/pdf/2404.17227","https://scholar.google.com/scholar?q=related:GgpMEAHlf0YJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"T Tabassum, MM Ali","Navigating the Digital Frontier: Exploring the Landscape of Digital Finance in the United States",2024,"International Journal of …","globalmainstreamjournal.com","http://globalmainstreamjournal.com/index.php/IJBM/article/view/150","https://scholar.google.com/scholar?cites=9832650223977124002&as_sdt=2005&sciodt=2007&hl=en",178,"2024-08-08 14:07:04","","","","",,,,,1,1.00,1,2,1,"… on financial services, client preferences, emerging risks like decentralized finance (DeFi) and … The rise of decentralized finance (DeFi) both opportunities and difficulties for the current …","http://globalmainstreamjournal.com/index.php/IJBM/article/download/150/116","https://scholar.google.com/scholar?q=related:olDSeEiXdIgJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
1,"HT Tien, NMB Dang, NT Hung","An empirical analysis of the dynamic impact of DeFi on GCC foreign exchange forward markets: portfolio implication",2024,"… Islamic and Middle Eastern Finance …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/IMEFM-06-2023-0228/full/html","https://scholar.google.com/scholar?cites=14708347869518946702&as_sdt=2005&sciodt=2007&hl=en",179,"2024-08-08 14:07:04","","10.1108/IMEFM-06-2023-0228","","",,,,,1,1.00,0,3,1,"… Decentralized finance (DeFi) has become a viable alternative financial system that might … traditional financial markets and DeFi assets. Modeling the time-varying connectedness of …","","https://scholar.google.com/scholar?q=related:juGMi3WMHswJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Ferreira","Decentralized finance (DeFi): the ultimate regulatory frontier?",2024,"Capital Markets Law Journal","academic.oup.com","https://academic.oup.com/cmlj/advance-article-abstract/doi/10.1093/cmlj/kmae007/7679443","",10,"2024-08-08 14:07:04","","10.1093/cmlj/kmae007/7679443","","",,,,,0,0.00,0,1,1,"… Decentralized finance (DeFi) challenges traditional financial systems by … financial services ecosystem. This paradigm shift is particularly stark when contrasted with traditional finance’…","","https://scholar.google.com/scholar?q=related:-ZEIi3wpdD8J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"J Luo, S Kitzler, P Saggese","Investigating Similarities Across Decentralized Financial (DeFi) Services",2024,"arXiv preprint arXiv:2404.00034","arxiv.org","https://arxiv.org/abs/2404.00034","",16,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,3,1,"… , we associate them with eight financial functionality categories and use this … financial products offered by DeFi protocols, and can effectively automatize the detection of similar DeFi …","https://arxiv.org/pdf/2404.00034","https://scholar.google.com/scholar?q=related:DAcoG0pSw2IJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"H Sharma, S Agarwal","The Impact of Decentralized Finance (DeFi) on Traditional Financial Systems: Opportunities, Challenges, and Regulatory Implications",2024,"The AI Revolution: Driving Business Innovation …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-54383-8_17","",18,"2024-08-08 14:07:04","","10.1007/978-3-031-54383-8_17","","",,,,,0,0.00,0,2,1,"… The influence of Decentralized Finance (DeFi) on conventional financial systems and the … of DeFi are the foci of this study article. A number of decentralized financial applications, such …","https://www.researchgate.net/profile/Md-Aslam-Uddin/publication/381638224_Chapter_35-eBook-2024-Springer-Published/links/6677b054d21e220d89c90cde/Chapter-35-eBook-2024-Springer-Published.pdf#page=218","https://scholar.google.com/scholar?q=related:UxLhaODMGCwJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"S Rathore, A Gupta","Decentralized Finance (DeFi): The Future of Finance",,"ANNUAL RESEARCH JOURNAL OF SCMS, PUNE","scmspune.ac.in","https://scmspune.ac.in/assets/pdf/journal/Twelfth-Annual-Journal-2024.pdf#page=179","",19,"2024-08-08 14:07:04","PDF","","","",,,,,0,0.00,0,2,,"… financial products and can make it largely and easily accessible to everyone. This research paper will analyze several other papers and researches on Decentralized Finance … use DeFi …","https://scmspune.ac.in/assets/pdf/journal/Twelfth-Annual-Journal-2024.pdf#page=179","https://scholar.google.com/scholar?q=related:s99TUiGoKmMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Bhushan, M Tiwari","Highlighting Decentralized Finance: Ideas, Obstacles, and Opportunities",2024,"2024 3rd International Conference for …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10512204/","",20,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,2,1,"… This study seats a lot of stress on DeFi's potential to totally renovation current financial … in the fast developing field of decentralized finance (DeFi). Blockchain was when envisioned to …","","https://scholar.google.com/scholar?q=related:Y5LNuO9v3nYJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Cedra","Mitigating risks in decentralized finance: A Systematic review of challenges and solutions",2024,"International journal of economic perspectives","ijeponline.lingcure.org","https://ijeponline.lingcure.org/index.php/journal/article/view/549","",22,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,1,1,"… The models of decentralized finance (DeFi) applications in the cattle industry are examined in this section, which includes both completely disintermediated smart contract models and …","https://ijeponline.lingcure.org/index.php/journal/article/download/549/507","https://scholar.google.com/scholar?q=related:211ZxKGuXuMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Webb","Decentralized Finance (DeFi) and Its Implications on Traditional Network Economics: A Comparative Study on Market Power, Pricing Dynamics, and User Adoption",2024,"Pricing Dynamics, and User Adoption (March 7, 2024)","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4750895","",24,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,1,1,"… , and the shifting landscape of financial service consumers. Central to … DeFi platforms, characterized by their decentralization, are reshaping market power dynamics. Traditional financial …","","https://scholar.google.com/scholar?q=related:4gvUghj08hIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"SNP Nwankwo","DECENTRALIZED FINANCE (DeFi) RISKS AND REGULATION: AN INVESTIGATIVE ANALYSIS",2024,"Advance Journal of Banking, Finance and …","eprints.gouni.edu.ng","http://eprints.gouni.edu.ng/4329/","",25,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,1,1,"… DeFi platforms has also raised concerns regarding the risks associated with this decentralized … This investigative analysis highlights the risks associated with decentralized finance (DeFi…","http://eprints.gouni.edu.ng/4329/1/Simon%20Nwagbala%20Peter%20Nwankwo%202%20%281%29.pdf","https://scholar.google.com/scholar?q=related:zc2sI7XX0qYJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"G Aydaner, HA Okuyan","Decentralized finance: a comparative bibliometric analysis in the Scopus and WoS databases",2024,"Future Business Journal","Springer","https://link.springer.com/article/10.1186/s43093-024-00380-y","",26,"2024-08-08 14:07:04","HTML","10.1186/s43093-024-00380-y","","",,,,,0,0.00,0,2,1,"… In this study, we conducted a bibliometric analysis of decentralized finance (DeFi), which is based on blockchain technologies. Using the Scopus database, we analyzed 778 …","https://link.springer.com/article/10.1186/s43093-024-00380-y","https://scholar.google.com/scholar?q=related:d1TyilJA_AEJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Sarkar, P Sellappan, V Sarda…","The Role of Blockchain in Decentralized Finance",2024,"2024 3rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10574649/","",27,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,4,1,"… role of blockchain in DeFi, focusing on its potential to democratize finance, enhance … in decentralized finance, we first need to understand what really is a blockchain. In usual financial …","","https://scholar.google.com/scholar?q=related:VO071IHX76oJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"J Abadi","Making Sense of Decentralized Finance",2024,"Economic Insights","philadelphiafed.org","https://www.philadelphiafed.org/-/media/frbp/assets/economy/articles/economic-insights/2024/q1/eiq124-making-sense-of-decentralized-finance.pdf","",28,"2024-08-08 14:07:04","PDF","","","",,,,,0,0.00,0,1,1,"… Just as cryptocurrencies aim to provide an alternative to traditional currencies such as the dollar, DeFi platforms are an alternative to traditional finance (TradFi) platforms such as stock …","https://www.philadelphiafed.org/-/media/frbp/assets/economy/articles/economic-insights/2024/q1/eiq124-making-sense-of-decentralized-finance.pdf","https://scholar.google.com/scholar?q=related:sEvQx3poKZQJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Kumar, N Sharma, S Malhotra…","Smart Contract Security: A Review with a Focus on Decentralized Finance",2024,"… for Innovation in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10511387/","",29,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,4,1,"… ) One of the challenges in the field of decentralized finance (DeFi) is the modeling of dependencies. The identification of attacks on decentralized finance (DeFi) frequently necessitates …","","https://scholar.google.com/scholar?q=related:oIMprtY0xiYJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"AAA Ahmed","The Rise of DeFi: Transforming Traditional Finance with Blockchain Innovation",2024,"","preprints.org","https://www.preprints.org/manuscript/202402.0738","",31,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,1,1,"… Decentralized finance (DeFi) enabled by blockchain innovation has recently transformed … creating decentralized finance (DeFi) and transforming established paradigms in the financial …","https://www.preprints.org/manuscript/202402.0738/download/final_file","https://scholar.google.com/scholar?q=related:dsGrfQoa884J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"AM Green, MP Giannattasio, JS Erickson…","DeFi Survival Analysis: Insights Into the Emerging Decentralized Financial Ecosystem",2024,"… : Research and Practice","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3638064","",32,"2024-08-08 14:07:04","","10.1145/3638064","","",,,,,0,0.00,0,4,1,"… in decentralized finance (DeFi). We demonstrate how to gather and prepare DeFi transaction … We develop a DeFi survival analysis pipeline that first prepares transaction data for survival …","","https://scholar.google.com/scholar?q=related:jkn72tUzgsQJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"OS Owolabi, PC Uche, NT Adeniken, E Hinneh…","INTEGRATION OF DECENTRALIZED FINANCE (DEFI) IN THE US SUPPLY CHAIN FINANCE: OPPORTUNITIES, CHALLENGES, AND FUTURE PROSPECTS",,"researchgate.net","","https://www.researchgate.net/profile/Omoshola-Owolabi-2/publication/381785683_Integration_of_Decentralized_Finance_DeFi_in_the_US_Supply_Chain_Finance_Opportunities_Challenges_and_Future_Prospects/links/667ec027714e0b031532ed1f/Integration-of-Decentralized-Finance-DeFi-in-the-US-Supply-Chain-Finance-Opportunities-Challenges-and-Future-Prospects.pdf","",33,"2024-08-08 14:07:04","PDF","","","",,,,,0,0.00,0,5,,"… of decentralized finance (DeFi) in supply chain finance and its potential to revolutionize traditional financial systems. The study aims to provide an understanding of how DeFi can …","https://www.researchgate.net/profile/Omoshola-Owolabi-2/publication/381785683_Integration_of_Decentralized_Finance_DeFi_in_the_US_Supply_Chain_Finance_Opportunities_Challenges_and_Future_Prospects/links/667ec027714e0b031532ed1f/Integration-of-Decentralized-Finance-DeFi-in-the-US-Supply-Chain-Finance-Opportunities-Challenges-and-Future-Prospects.pdf","https://scholar.google.com/scholar?q=related:p-4csDmmoiEJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"R Rettig, M Mosier, K Gilman","Genuine DeFi as Critical Infrastructure: A Conceptual Framework for Combating Illicit Finance Activity in Decentralized Finance",2024,"Available at SSRN 4607332","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4607332","",35,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,3,1,"… way in which financial institutions implement programs relating to both of these. Section II defines DeFi for purposes of this paper and discusses the sources of illicit finance risks in DeFi …","","https://scholar.google.com/scholar?q=related:46UL0wRJzs4J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"MH Sak","KYC/AML Technologies in Decentralized Finance (DeFi)",2024,"","stern.nyu.edu","https://www.stern.nyu.edu/sites/default/files/2024-07/Glucksman_Sak_2024.pdf","",36,"2024-08-08 14:07:04","PDF","","","",,,,,0,0.00,0,1,1,"… decentralized finance (DeFi) and know-yourcustomer/anti-money laundering (KYC/AML) protocols. DeFi has revolutionized traditional financial … due to the decentralized nature of DeFi …","https://www.stern.nyu.edu/sites/default/files/2024-07/Glucksman_Sak_2024.pdf","https://scholar.google.com/scholar?q=related:aoIy3EMu_5sJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"N Remolina","DeFi and the Metaverse: Legal and Regulatory Challenges of Decentralization of Financial Services",2024,"… in the Metaverse: Law, Economics, and Finance","Springer","https://link.springer.com/chapter/10.1007/978-3-031-54802-4_11","",37,"2024-08-08 14:07:04","","10.1007/978-3-031-54802-4_11","","",,,,,0,0.00,0,1,1,"… Decentralized Finance, known as DeFi, refers to the use of blockchain and digital assets or … concept of DeFi and compare decentralized finance with some traditional financial products. …","","https://scholar.google.com/scholar?q=related:8m2-HOiYk9UJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"CAD Junior, FJB Laurindo","IT Strategic alignment in the decentralized finance (DeFi): CBDC and digital currencies",2024,"arXiv preprint arXiv:2405.10678","arxiv.org","https://arxiv.org/abs/2405.10678","",38,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,2,1,"… in the DeFi? And 2) How the elements connect to the IT strategic alignment in DeFi? Through a … and IT strategic alignment in a Decentralized Finance (DeFi) architectural network. After …","https://arxiv.org/pdf/2405.10678","https://scholar.google.com/scholar?q=related:GxW5i1FkEGoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"M Tauseef, MR Kounte","13 Decentralized Finance",2024,"Blockchain for IoT Systems: Concept …","books.google.com","https://books.google.com/books?hl=en&lr=&id=XaAUEQAAQBAJ&oi=fnd&pg=PA193&dq=defi+decentralized+finance&ots=PH_lpfr1f0&sig=nSW5fCvEjdz9G2aVoqUy7B0zbqY","",39,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,2,1,"… a new way of financing system known as Decentralized Finance (DeFi). A more detailed discussion on current FinTech systems, blockchain technology, and DeFi is provided in the …","","https://scholar.google.com/scholar?q=related:lkyuGOVEtckJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Muhammad, AA Ishaq, MEE Mike, T Ibitomi, NA Ishaq…","Original Paper Decentralized Finance (DeFi) and Traditional Banking: A Convergence or Collision",,"researchgate.net","","https://www.researchgate.net/profile/Aisha-Ahmad-Ishaq/publication/379495347_Decentralized_Finance_DeFi_and_Traditional_Banking_A_Convergence_or_Collision/links/660d4c0d10ca86798737d9a2/Decentralized-Finance-DeFi-and-Traditional-Banking-A-Convergence-or-Collision.pdf","",40,"2024-08-08 14:07:04","PDF","","","",,,,,0,0.00,0,6,,"… Principles of DeFi Decentralized Finance (DeFi) is a transformative financial ecosystem that operates on blockchain technology, aiming to revolutionize traditional financial services by …","https://www.researchgate.net/profile/Aisha-Ahmad-Ishaq/publication/379495347_Decentralized_Finance_DeFi_and_Traditional_Banking_A_Convergence_or_Collision/links/660d4c0d10ca86798737d9a2/Decentralized-Finance-DeFi-and-Traditional-Banking-A-Convergence-or-Collision.pdf","https://scholar.google.com/scholar?q=related:WEc7cadOJnkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"S Sikder, MA Farin, MA Islam, T Tahlil, MT Ahmed","Unlocking DeFi Literacy: Understanding NFT Market Microstructure in the Decentralized Finance Landscape",,"brainstation-23.com","","https://brainstation-23.com/wp-content/uploads/2024/05/NFT_DeFi_BS23_Scan_Copy.pdf","",41,"2024-08-08 14:07:04","PDF","","","",,,,,0,0.00,0,5,,"… This paper explores DeFi literacy &the microstructure of NFT markets in the DeFi landscape. It emphasizes understanding key concepts for industry practitioners &academic re…","https://brainstation-23.com/wp-content/uploads/2024/05/NFT_DeFi_BS23_Scan_Copy.pdf","https://scholar.google.com/scholar?q=related:Mk96-1t0s18J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"F Irresberger, K John, F Saleh","Decentralized lending",2024,"… to Decentralized Finance, Digital …","elgaronline.com","https://www.elgaronline.com/edcollchap/book/9781035307760/book-part-9781035307760-7.xml","",43,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,3,1,"… financial intermediaries are involved in facilitating the matching of the two types of agents. Decentralized finance (DeFi) is a new type of financial … , to implement automated financial proto…","","https://scholar.google.com/scholar?q=related:_9hRCynRFo4J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"A Goel, P Garg, M Kumar","Decentralized finance: A catalyst for smart global value chains in future financial ecosystems",,"Smart Global Value Chain","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003461432-13/decentralized-finance-ankit-goel-parul-garg-manjeet-kumar","",44,"2024-08-08 14:07:04","","10.1201/9781003461432-13","","",,,,,0,0.00,0,3,,"… financial landscape driven by the relentless tides of digital innovation. A critical part of this evolution is decentralized finance, or DeFi, … of DeFi and its potential to reconfigure our financial …","","https://scholar.google.com/scholar?q=related:5VRskAlZARMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
0,"D Boreiko","Decentralized finance and Non-Fungible Tokens",2024,"Understanding Initial Coin Offerings","elgaronline.com","https://www.elgaronline.com/monochap/book/9781803921587/book-part-9781803921587-17.xml","",45,"2024-08-08 14:07:04","","","","",,,,,0,0.00,0,1,1,"… finance, and delve into the key components of the DeFi … DeFi, IDOs, and NFTs, exploring the trends shaping the DeFi ecosystem and the potential impact of NFTs on the global financial …","","https://scholar.google.com/scholar?q=related:gJqQwoGIQiAJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=2007&as_ylo=2024"
